  phase   passband   delta    dm15       mag  
   50.0       desr   -0.20   +0.95   -17.465  
   51.0       desr   -0.20   +0.95   -17.429  
   52.0       desr   -0.20   +0.95   -17.395  
   53.0       desr   -0.20   +0.95   -17.363  
   54.0       desr   -0.20   +0.95   -17.333  
   55.0       desr   -0.20   +0.95   -17.303  
   56.0       desr   -0.20   +0.95   -17.273  
   57.0       desr   -0.20   +0.95   -17.243  
   58.0       desr   -0.20   +0.95   -17.214  
   59.0       desr   -0.20   +0.95   -17.183  
   60.0       desr   -0.20   +0.95   -17.151  
   61.0       desr   -0.20   +0.95   -17.118  
   62.0       desr   -0.20   +0.95   -17.085  
   63.0       desr   -0.20   +0.95   -17.051  
   64.0       desr   -0.20   +0.95   -17.019  
   65.0       desr   -0.20   +0.95   -16.986  
   66.0       desr   -0.20   +0.95   -16.955  
   67.0       desr   -0.20   +0.95   -16.926  
   68.0       desr   -0.20   +0.95   -16.897  
   69.0       desr   -0.20   +0.95   -16.869  
   70.0       desr   -0.20   +0.95   -16.840  
   71.0       desr   -0.20   +0.95   -16.810  
   72.0       desr   -0.20   +0.95   -16.779  
   73.0       desr   -0.20   +0.95   -16.747  
   74.0       desr   -0.20   +0.95   -16.715  
   75.0       desr   -0.20   +0.95   -16.682  
   76.0       desr   -0.20   +0.95   -16.650  
   77.0       desr   -0.20   +0.95   -16.618  
   78.0       desr   -0.20   +0.95   -16.584  
   79.0       desr   -0.20   +0.95   -16.552  
   80.0       desr   -0.20   +0.95   -16.519  
  -15.0       desr   -0.18   +0.96   -16.614  
  -14.0       desr   -0.18   +0.96   -16.953  
  -13.0       desr   -0.18   +0.96   -17.274  
  -12.0       desr   -0.18   +0.96   -17.572  
  -11.0       desr   -0.18   +0.96   -17.864  
  -10.0       desr   -0.18   +0.96   -18.167  
   -9.0       desr   -0.18   +0.96   -18.495  
   -8.0       desr   -0.18   +0.96   -18.792  
   -7.0       desr   -0.18   +0.96   -19.007  
   -6.0       desr   -0.18   +0.96   -19.141  
   -5.0       desr   -0.18   +0.96   -19.228  
   -4.0       desr   -0.18   +0.96   -19.293  
   -3.0       desr   -0.18   +0.96   -19.344  
   -2.0       desr   -0.18   +0.96   -19.381  
   -1.0       desr   -0.18   +0.96   -19.406  
    0.0       desr   -0.18   +0.96   -19.420  
    1.0       desr   -0.18   +0.96   -19.423  
    2.0       desr   -0.18   +0.96   -19.415  
    3.0       desr   -0.18   +0.96   -19.396  
    4.0       desr   -0.18   +0.96   -19.377  
    5.0       desr   -0.18   +0.96   -19.358  
    6.0       desr   -0.18   +0.96   -19.333  
    7.0       desr   -0.18   +0.96   -19.300  
    8.0       desr   -0.18   +0.96   -19.259  
    9.0       desr   -0.18   +0.96   -19.212  
   10.0       desr   -0.18   +0.96   -19.149  
   11.0       desr   -0.18   +0.96   -19.062  
   12.0       desr   -0.18   +0.96   -18.975  
   13.0       desr   -0.18   +0.96   -18.897  
   14.0       desr   -0.18   +0.96   -18.828  
   15.0       desr   -0.18   +0.96   -18.778  
   16.0       desr   -0.18   +0.96   -18.753  
   17.0       desr   -0.18   +0.96   -18.730  
   18.0       desr   -0.18   +0.96   -18.711  
   19.0       desr   -0.18   +0.96   -18.703  
   20.0       desr   -0.18   +0.96   -18.694  
   21.0       desr   -0.18   +0.96   -18.677  
   22.0       desr   -0.18   +0.96   -18.657  
   23.0       desr   -0.18   +0.96   -18.637  
   24.0       desr   -0.18   +0.96   -18.620  
   25.0       desr   -0.18   +0.96   -18.602  
   26.0       desr   -0.18   +0.96   -18.582  
   27.0       desr   -0.18   +0.96   -18.557  
   28.0       desr   -0.18   +0.96   -18.526  
   29.0       desr   -0.18   +0.96   -18.488  
   30.0       desr   -0.18   +0.96   -18.444  
   31.0       desr   -0.18   +0.96   -18.391  
   32.0       desr   -0.18   +0.96   -18.332  
   33.0       desr   -0.18   +0.96   -18.269  
   34.0       desr   -0.18   +0.96   -18.202  
   35.0       desr   -0.18   +0.96   -18.134  
   36.0       desr   -0.18   +0.96   -18.067  
   37.0       desr   -0.18   +0.96   -18.001  
   38.0       desr   -0.18   +0.96   -17.939  
   39.0       desr   -0.18   +0.96   -17.881  
   40.0       desr   -0.18   +0.96   -17.828  
   41.0       desr   -0.18   +0.96   -17.780  
   42.0       desr   -0.18   +0.96   -17.735  
   43.0       desr   -0.18   +0.96   -17.693  
   44.0       desr   -0.18   +0.96   -17.653  
   45.0       desr   -0.18   +0.96   -17.614  
   46.0       desr   -0.18   +0.96   -17.577  
   47.0       desr   -0.18   +0.96   -17.540  
   48.0       desr   -0.18   +0.96   -17.503  
   49.0       desr   -0.18   +0.96   -17.468  
   50.0       desr   -0.18   +0.96   -17.432  
   51.0       desr   -0.18   +0.96   -17.396  
   52.0       desr   -0.18   +0.96   -17.363  
   53.0       desr   -0.18   +0.96   -17.330  
   54.0       desr   -0.18   +0.96   -17.300  
   55.0       desr   -0.18   +0.96   -17.270  
   56.0       desr   -0.18   +0.96   -17.240  
   57.0       desr   -0.18   +0.96   -17.210  
   58.0       desr   -0.18   +0.96   -17.181  
   59.0       desr   -0.18   +0.96   -17.149  
   60.0       desr   -0.18   +0.96   -17.117  
   61.0       desr   -0.18   +0.96   -17.083  
   62.0       desr   -0.18   +0.96   -17.050  
   63.0       desr   -0.18   +0.96   -17.016  
   64.0       desr   -0.18   +0.96   -16.982  
   65.0       desr   -0.18   +0.96   -16.950  
   66.0       desr   -0.18   +0.96   -16.919  
   67.0       desr   -0.18   +0.96   -16.890  
   68.0       desr   -0.18   +0.96   -16.861  
   69.0       desr   -0.18   +0.96   -16.832  
   70.0       desr   -0.18   +0.96   -16.804  
   71.0       desr   -0.18   +0.96   -16.774  
   72.0       desr   -0.18   +0.96   -16.743  
   73.0       desr   -0.18   +0.96   -16.711  
   74.0       desr   -0.18   +0.96   -16.678  
   75.0       desr   -0.18   +0.96   -16.645  
   76.0       desr   -0.18   +0.96   -16.613  
   77.0       desr   -0.18   +0.96   -16.579  
   78.0       desr   -0.18   +0.96   -16.547  
   79.0       desr   -0.18   +0.96   -16.515  
   80.0       desr   -0.18   +0.96   -16.482  
  -15.0       desr   -0.16   +0.97   -16.596  
  -14.0       desr   -0.16   +0.97   -16.937  
  -13.0       desr   -0.16   +0.97   -17.257  
  -12.0       desr   -0.16   +0.97   -17.553  
  -11.0       desr   -0.16   +0.97   -17.845  
  -10.0       desr   -0.16   +0.97   -18.148  
   -9.0       desr   -0.16   +0.97   -18.478  
   -8.0       desr   -0.16   +0.97   -18.775  
   -7.0       desr   -0.16   +0.97   -18.991  
   -6.0       desr   -0.16   +0.97   -19.126  
   -5.0       desr   -0.16   +0.97   -19.213  
   -4.0       desr   -0.16   +0.97   -19.280  
   -3.0       desr   -0.16   +0.97   -19.331  
   -2.0       desr   -0.16   +0.97   -19.369  
   -1.0       desr   -0.16   +0.97   -19.394  
    0.0       desr   -0.16   +0.97   -19.408  
    1.0       desr   -0.16   +0.97   -19.412  
    2.0       desr   -0.16   +0.97   -19.403  
    3.0       desr   -0.16   +0.97   -19.385  
    4.0       desr   -0.16   +0.97   -19.365  
    5.0       desr   -0.16   +0.97   -19.345  
    6.0       desr   -0.16   +0.97   -19.320  
    7.0       desr   -0.16   +0.97   -19.287  
    8.0       desr   -0.16   +0.97   -19.246  
    9.0       desr   -0.16   +0.97   -19.197  
   10.0       desr   -0.16   +0.97   -19.134  
   11.0       desr   -0.16   +0.97   -19.046  
   12.0       desr   -0.16   +0.97   -18.957  
   13.0       desr   -0.16   +0.97   -18.879  
   14.0       desr   -0.16   +0.97   -18.809  
   15.0       desr   -0.16   +0.97   -18.758  
   16.0       desr   -0.16   +0.97   -18.733  
   17.0       desr   -0.16   +0.97   -18.710  
   18.0       desr   -0.16   +0.97   -18.691  
   19.0       desr   -0.16   +0.97   -18.682  
   20.0       desr   -0.16   +0.97   -18.673  
   21.0       desr   -0.16   +0.97   -18.656  
   22.0       desr   -0.16   +0.97   -18.635  
   23.0       desr   -0.16   +0.97   -18.615  
   24.0       desr   -0.16   +0.97   -18.598  
   25.0       desr   -0.16   +0.97   -18.579  
   26.0       desr   -0.16   +0.97   -18.557  
   27.0       desr   -0.16   +0.97   -18.531  
   28.0       desr   -0.16   +0.97   -18.499  
   29.0       desr   -0.16   +0.97   -18.461  
   30.0       desr   -0.16   +0.97   -18.415  
   31.0       desr   -0.16   +0.97   -18.362  
   32.0       desr   -0.16   +0.97   -18.303  
   33.0       desr   -0.16   +0.97   -18.238  
   34.0       desr   -0.16   +0.97   -18.171  
   35.0       desr   -0.16   +0.97   -18.102  
   36.0       desr   -0.16   +0.97   -18.034  
   37.0       desr   -0.16   +0.97   -17.969  
   38.0       desr   -0.16   +0.97   -17.907  
   39.0       desr   -0.16   +0.97   -17.848  
   40.0       desr   -0.16   +0.97   -17.795  
   41.0       desr   -0.16   +0.97   -17.747  
   42.0       desr   -0.16   +0.97   -17.702  
   43.0       desr   -0.16   +0.97   -17.660  
   44.0       desr   -0.16   +0.97   -17.620  
   45.0       desr   -0.16   +0.97   -17.581  
   46.0       desr   -0.16   +0.97   -17.544  
   47.0       desr   -0.16   +0.97   -17.507  
   48.0       desr   -0.16   +0.97   -17.470  
   49.0       desr   -0.16   +0.97   -17.435  
   50.0       desr   -0.16   +0.97   -17.399  
   51.0       desr   -0.16   +0.97   -17.364  
   52.0       desr   -0.16   +0.97   -17.330  
   53.0       desr   -0.16   +0.97   -17.297  
   54.0       desr   -0.16   +0.97   -17.267  
   55.0       desr   -0.16   +0.97   -17.237  
   56.0       desr   -0.16   +0.97   -17.207  
   57.0       desr   -0.16   +0.97   -17.177  
   58.0       desr   -0.16   +0.97   -17.147  
   59.0       desr   -0.16   +0.97   -17.116  
   60.0       desr   -0.16   +0.97   -17.083  
   61.0       desr   -0.16   +0.97   -17.049  
   62.0       desr   -0.16   +0.97   -17.015  
   63.0       desr   -0.16   +0.97   -16.981  
   64.0       desr   -0.16   +0.97   -16.947  
   65.0       desr   -0.16   +0.97   -16.914  
   66.0       desr   -0.16   +0.97   -16.883  
   67.0       desr   -0.16   +0.97   -16.854  
   68.0       desr   -0.16   +0.97   -16.825  
   69.0       desr   -0.16   +0.97   -16.796  
   70.0       desr   -0.16   +0.97   -16.767  
   71.0       desr   -0.16   +0.97   -16.737  
   72.0       desr   -0.16   +0.97   -16.706  
   73.0       desr   -0.16   +0.97   -16.674  
   74.0       desr   -0.16   +0.97   -16.642  
   75.0       desr   -0.16   +0.97   -16.609  
   76.0       desr   -0.16   +0.97   -16.576  
   77.0       desr   -0.16   +0.97   -16.542  
   78.0       desr   -0.16   +0.97   -16.510  
   79.0       desr   -0.16   +0.97   -16.477  
   80.0       desr   -0.16   +0.97   -16.444  
  -15.0       desr   -0.14   +0.98   -16.578  
  -14.0       desr   -0.14   +0.98   -16.920  
  -13.0       desr   -0.14   +0.98   -17.239  
  -12.0       desr   -0.14   +0.98   -17.533  
  -11.0       desr   -0.14   +0.98   -17.825  
  -10.0       desr   -0.14   +0.98   -18.129  
   -9.0       desr   -0.14   +0.98   -18.460  
   -8.0       desr   -0.14   +0.98   -18.758  
   -7.0       desr   -0.14   +0.98   -18.974  
   -6.0       desr   -0.14   +0.98   -19.110  
   -5.0       desr   -0.14   +0.98   -19.198  
   -4.0       desr   -0.14   +0.98   -19.266  
   -3.0       desr   -0.14   +0.98   -19.318  
   -2.0       desr   -0.14   +0.98   -19.357  
   -1.0       desr   -0.14   +0.98   -19.382  
    0.0       desr   -0.14   +0.98   -19.396  
    1.0       desr   -0.14   +0.98   -19.400  
    2.0       desr   -0.14   +0.98   -19.392  
    3.0       desr   -0.14   +0.98   -19.373  
    4.0       desr   -0.14   +0.98   -19.353  
    5.0       desr   -0.14   +0.98   -19.333  
    6.0       desr   -0.14   +0.98   -19.307  
    7.0       desr   -0.14   +0.98   -19.274  
    8.0       desr   -0.14   +0.98   -19.232  
    9.0       desr   -0.14   +0.98   -19.182  
   10.0       desr   -0.14   +0.98   -19.118  
   11.0       desr   -0.14   +0.98   -19.029  
   12.0       desr   -0.14   +0.98   -18.940  
   13.0       desr   -0.14   +0.98   -18.860  
   14.0       desr   -0.14   +0.98   -18.790  
   15.0       desr   -0.14   +0.98   -18.738  
   16.0       desr   -0.14   +0.98   -18.712  
   17.0       desr   -0.14   +0.98   -18.689  
   18.0       desr   -0.14   +0.98   -18.670  
   19.0       desr   -0.14   +0.98   -18.661  
   20.0       desr   -0.14   +0.98   -18.652  
   21.0       desr   -0.14   +0.98   -18.635  
   22.0       desr   -0.14   +0.98   -18.614  
   23.0       desr   -0.14   +0.98   -18.593  
   24.0       desr   -0.14   +0.98   -18.575  
   25.0       desr   -0.14   +0.98   -18.555  
   26.0       desr   -0.14   +0.98   -18.533  
   27.0       desr   -0.14   +0.98   -18.506  
   28.0       desr   -0.14   +0.98   -18.473  
   29.0       desr   -0.14   +0.98   -18.433  
   30.0       desr   -0.14   +0.98   -18.387  
   31.0       desr   -0.14   +0.98   -18.333  
   32.0       desr   -0.14   +0.98   -18.273  
   33.0       desr   -0.14   +0.98   -18.207  
   34.0       desr   -0.14   +0.98   -18.139  
   35.0       desr   -0.14   +0.98   -18.070  
   36.0       desr   -0.14   +0.98   -18.002  
   37.0       desr   -0.14   +0.98   -17.937  
   38.0       desr   -0.14   +0.98   -17.874  
   39.0       desr   -0.14   +0.98   -17.816  
   40.0       desr   -0.14   +0.98   -17.763  
   41.0       desr   -0.14   +0.98   -17.714  
   42.0       desr   -0.14   +0.98   -17.669  
   43.0       desr   -0.14   +0.98   -17.627  
   44.0       desr   -0.14   +0.98   -17.587  
   45.0       desr   -0.14   +0.98   -17.549  
   46.0       desr   -0.14   +0.98   -17.511  
   47.0       desr   -0.14   +0.98   -17.474  
   48.0       desr   -0.14   +0.98   -17.437  
   49.0       desr   -0.14   +0.98   -17.402  
   50.0       desr   -0.14   +0.98   -17.366  
   51.0       desr   -0.14   +0.98   -17.331  
   52.0       desr   -0.14   +0.98   -17.298  
   53.0       desr   -0.14   +0.98   -17.265  
   54.0       desr   -0.14   +0.98   -17.234  
   55.0       desr   -0.14   +0.98   -17.204  
   56.0       desr   -0.14   +0.98   -17.174  
   57.0       desr   -0.14   +0.98   -17.143  
   58.0       desr   -0.14   +0.98   -17.113  
   59.0       desr   -0.14   +0.98   -17.082  
   60.0       desr   -0.14   +0.98   -17.049  
   61.0       desr   -0.14   +0.98   -17.015  
   62.0       desr   -0.14   +0.98   -16.980  
   63.0       desr   -0.14   +0.98   -16.946  
   64.0       desr   -0.14   +0.98   -16.912  
   65.0       desr   -0.14   +0.98   -16.879  
   66.0       desr   -0.14   +0.98   -16.848  
   67.0       desr   -0.14   +0.98   -16.818  
   68.0       desr   -0.14   +0.98   -16.789  
   69.0       desr   -0.14   +0.98   -16.760  
   70.0       desr   -0.14   +0.98   -16.731  
   71.0       desr   -0.14   +0.98   -16.701  
   72.0       desr   -0.14   +0.98   -16.670  
   73.0       desr   -0.14   +0.98   -16.638  
   74.0       desr   -0.14   +0.98   -16.605  
   75.0       desr   -0.14   +0.98   -16.572  
   76.0       desr   -0.14   +0.98   -16.539  
   77.0       desr   -0.14   +0.98   -16.505  
   78.0       desr   -0.14   +0.98   -16.473  
   79.0       desr   -0.14   +0.98   -16.440  
   80.0       desr   -0.14   +0.98   -16.406  
  -15.0       desr   -0.12   +0.99   -16.559  
  -14.0       desr   -0.12   +0.99   -16.902  
  -13.0       desr   -0.12   +0.99   -17.221  
  -12.0       desr   -0.12   +0.99   -17.514  
  -11.0       desr   -0.12   +0.99   -17.805  
  -10.0       desr   -0.12   +0.99   -18.110  
   -9.0       desr   -0.12   +0.99   -18.443  
   -8.0       desr   -0.12   +0.99   -18.740  
   -7.0       desr   -0.12   +0.99   -18.957  
   -6.0       desr   -0.12   +0.99   -19.094  
   -5.0       desr   -0.12   +0.99   -19.183  
   -4.0       desr   -0.12   +0.99   -19.251  
   -3.0       desr   -0.12   +0.99   -19.305  
   -2.0       desr   -0.12   +0.99   -19.344  
   -1.0       desr   -0.12   +0.99   -19.370  
    0.0       desr   -0.12   +0.99   -19.385  
    1.0       desr   -0.12   +0.99   -19.388  
    2.0       desr   -0.12   +0.99   -19.380  
    3.0       desr   -0.12   +0.99   -19.361  
    4.0       desr   -0.12   +0.99   -19.341  
    5.0       desr   -0.12   +0.99   -19.320  
    6.0       desr   -0.12   +0.99   -19.294  
    7.0       desr   -0.12   +0.99   -19.260  
    8.0       desr   -0.12   +0.99   -19.218  
    9.0       desr   -0.12   +0.99   -19.168  
   10.0       desr   -0.12   +0.99   -19.103  
   11.0       desr   -0.12   +0.99   -19.013  
   12.0       desr   -0.12   +0.99   -18.923  
   13.0       desr   -0.12   +0.99   -18.842  
   14.0       desr   -0.12   +0.99   -18.771  
   15.0       desr   -0.12   +0.99   -18.718  
   16.0       desr   -0.12   +0.99   -18.692  
   17.0       desr   -0.12   +0.99   -18.669  
   18.0       desr   -0.12   +0.99   -18.649  
   19.0       desr   -0.12   +0.99   -18.640  
   20.0       desr   -0.12   +0.99   -18.631  
   21.0       desr   -0.12   +0.99   -18.614  
   22.0       desr   -0.12   +0.99   -18.592  
   23.0       desr   -0.12   +0.99   -18.571  
   24.0       desr   -0.12   +0.99   -18.552  
   25.0       desr   -0.12   +0.99   -18.531  
   26.0       desr   -0.12   +0.99   -18.508  
   27.0       desr   -0.12   +0.99   -18.480  
   28.0       desr   -0.12   +0.99   -18.446  
   29.0       desr   -0.12   +0.99   -18.406  
   30.0       desr   -0.12   +0.99   -18.359  
   31.0       desr   -0.12   +0.99   -18.304  
   32.0       desr   -0.12   +0.99   -18.243  
   33.0       desr   -0.12   +0.99   -18.177  
   34.0       desr   -0.12   +0.99   -18.108  
   35.0       desr   -0.12   +0.99   -18.039  
   36.0       desr   -0.12   +0.99   -17.970  
   37.0       desr   -0.12   +0.99   -17.905  
   38.0       desr   -0.12   +0.99   -17.842  
   39.0       desr   -0.12   +0.99   -17.783  
   40.0       desr   -0.12   +0.99   -17.730  
   41.0       desr   -0.12   +0.99   -17.682  
   42.0       desr   -0.12   +0.99   -17.636  
   43.0       desr   -0.12   +0.99   -17.594  
   44.0       desr   -0.12   +0.99   -17.554  
   45.0       desr   -0.12   +0.99   -17.516  
   46.0       desr   -0.12   +0.99   -17.478  
   47.0       desr   -0.12   +0.99   -17.441  
   48.0       desr   -0.12   +0.99   -17.405  
   49.0       desr   -0.12   +0.99   -17.370  
   50.0       desr   -0.12   +0.99   -17.334  
   51.0       desr   -0.12   +0.99   -17.299  
   52.0       desr   -0.12   +0.99   -17.265  
   53.0       desr   -0.12   +0.99   -17.232  
   54.0       desr   -0.12   +0.99   -17.202  
   55.0       desr   -0.12   +0.99   -17.171  
   56.0       desr   -0.12   +0.99   -17.141  
   57.0       desr   -0.12   +0.99   -17.110  
   58.0       desr   -0.12   +0.99   -17.080  
   59.0       desr   -0.12   +0.99   -17.048  
   60.0       desr   -0.12   +0.99   -17.015  
   61.0       desr   -0.12   +0.99   -16.980  
   62.0       desr   -0.12   +0.99   -16.946  
   63.0       desr   -0.12   +0.99   -16.910  
   64.0       desr   -0.12   +0.99   -16.876  
   65.0       desr   -0.12   +0.99   -16.844  
   66.0       desr   -0.12   +0.99   -16.812  
   67.0       desr   -0.12   +0.99   -16.782  
   68.0       desr   -0.12   +0.99   -16.753  
   69.0       desr   -0.12   +0.99   -16.724  
   70.0       desr   -0.12   +0.99   -16.695  
   71.0       desr   -0.12   +0.99   -16.665  
   72.0       desr   -0.12   +0.99   -16.634  
   73.0       desr   -0.12   +0.99   -16.602  
   74.0       desr   -0.12   +0.99   -16.569  
   75.0       desr   -0.12   +0.99   -16.535  
   76.0       desr   -0.12   +0.99   -16.502  
   77.0       desr   -0.12   +0.99   -16.468  
   78.0       desr   -0.12   +0.99   -16.436  
   79.0       desr   -0.12   +0.99   -16.402  
   80.0       desr   -0.12   +0.99   -16.368  
  -15.0       desr   -0.10   +1.00   -16.540  
  -14.0       desr   -0.10   +1.00   -16.883  
  -13.0       desr   -0.10   +1.00   -17.202  
  -12.0       desr   -0.10   +1.00   -17.493  
  -11.0       desr   -0.10   +1.00   -17.786  
  -10.0       desr   -0.10   +1.00   -18.091  
   -9.0       desr   -0.10   +1.00   -18.425  
   -8.0       desr   -0.10   +1.00   -18.723  
   -7.0       desr   -0.10   +1.00   -18.941  
   -6.0       desr   -0.10   +1.00   -19.078  
   -5.0       desr   -0.10   +1.00   -19.168  
   -4.0       desr   -0.10   +1.00   -19.237  
   -3.0       desr   -0.10   +1.00   -19.291  
   -2.0       desr   -0.10   +1.00   -19.331  
   -1.0       desr   -0.10   +1.00   -19.357  
    0.0       desr   -0.10   +1.00   -19.373  
    1.0       desr   -0.10   +1.00   -19.376  
    2.0       desr   -0.10   +1.00   -19.368  
    3.0       desr   -0.10   +1.00   -19.349  
    4.0       desr   -0.10   +1.00   -19.329  
    5.0       desr   -0.10   +1.00   -19.308  
    6.0       desr   -0.10   +1.00   -19.281  
    7.0       desr   -0.10   +1.00   -19.247  
    8.0       desr   -0.10   +1.00   -19.204  
    9.0       desr   -0.10   +1.00   -19.153  
   10.0       desr   -0.10   +1.00   -19.087  
   11.0       desr   -0.10   +1.00   -18.996  
   12.0       desr   -0.10   +1.00   -18.906  
   13.0       desr   -0.10   +1.00   -18.824  
   14.0       desr   -0.10   +1.00   -18.752  
   15.0       desr   -0.10   +1.00   -18.699  
   16.0       desr   -0.10   +1.00   -18.672  
   17.0       desr   -0.10   +1.00   -18.648  
   18.0       desr   -0.10   +1.00   -18.629  
   19.0       desr   -0.10   +1.00   -18.620  
   20.0       desr   -0.10   +1.00   -18.610  
   21.0       desr   -0.10   +1.00   -18.593  
   22.0       desr   -0.10   +1.00   -18.571  
   23.0       desr   -0.10   +1.00   -18.549  
   24.0       desr   -0.10   +1.00   -18.529  
   25.0       desr   -0.10   +1.00   -18.507  
   26.0       desr   -0.10   +1.00   -18.483  
   27.0       desr   -0.10   +1.00   -18.454  
   28.0       desr   -0.10   +1.00   -18.419  
   29.0       desr   -0.10   +1.00   -18.378  
   30.0       desr   -0.10   +1.00   -18.330  
   31.0       desr   -0.10   +1.00   -18.275  
   32.0       desr   -0.10   +1.00   -18.213  
   33.0       desr   -0.10   +1.00   -18.146  
   34.0       desr   -0.10   +1.00   -18.076  
   35.0       desr   -0.10   +1.00   -18.007  
   36.0       desr   -0.10   +1.00   -17.939  
   37.0       desr   -0.10   +1.00   -17.872  
   38.0       desr   -0.10   +1.00   -17.809  
   39.0       desr   -0.10   +1.00   -17.750  
   40.0       desr   -0.10   +1.00   -17.697  
   41.0       desr   -0.10   +1.00   -17.649  
   42.0       desr   -0.10   +1.00   -17.604  
   43.0       desr   -0.10   +1.00   -17.562  
   44.0       desr   -0.10   +1.00   -17.522  
   45.0       desr   -0.10   +1.00   -17.483  
   46.0       desr   -0.10   +1.00   -17.446  
   47.0       desr   -0.10   +1.00   -17.409  
   48.0       desr   -0.10   +1.00   -17.372  
   49.0       desr   -0.10   +1.00   -17.337  
   50.0       desr   -0.10   +1.00   -17.301  
   51.0       desr   -0.10   +1.00   -17.266  
   52.0       desr   -0.10   +1.00   -17.233  
   53.0       desr   -0.10   +1.00   -17.200  
   54.0       desr   -0.10   +1.00   -17.169  
   55.0       desr   -0.10   +1.00   -17.138  
   56.0       desr   -0.10   +1.00   -17.108  
   57.0       desr   -0.10   +1.00   -17.077  
   58.0       desr   -0.10   +1.00   -17.047  
   59.0       desr   -0.10   +1.00   -17.014  
   60.0       desr   -0.10   +1.00   -16.981  
   61.0       desr   -0.10   +1.00   -16.946  
   62.0       desr   -0.10   +1.00   -16.911  
   63.0       desr   -0.10   +1.00   -16.875  
   64.0       desr   -0.10   +1.00   -16.841  
   65.0       desr   -0.10   +1.00   -16.808  
   66.0       desr   -0.10   +1.00   -16.776  
   67.0       desr   -0.10   +1.00   -16.746  
   68.0       desr   -0.10   +1.00   -16.717  
   69.0       desr   -0.10   +1.00   -16.688  
   70.0       desr   -0.10   +1.00   -16.659  
   71.0       desr   -0.10   +1.00   -16.629  
   72.0       desr   -0.10   +1.00   -16.597  
   73.0       desr   -0.10   +1.00   -16.566  
   74.0       desr   -0.10   +1.00   -16.533  
   75.0       desr   -0.10   +1.00   -16.499  
   76.0       desr   -0.10   +1.00   -16.465  
   77.0       desr   -0.10   +1.00   -16.432  
   78.0       desr   -0.10   +1.00   -16.399  
   79.0       desr   -0.10   +1.00   -16.364  
   80.0       desr   -0.10   +1.00   -16.330  
  -15.0       desr   -0.08   +1.02   -16.519  
  -14.0       desr   -0.08   +1.02   -16.863  
  -13.0       desr   -0.08   +1.02   -17.182  
  -12.0       desr   -0.08   +1.02   -17.473  
  -11.0       desr   -0.08   +1.02   -17.765  
  -10.0       desr   -0.08   +1.02   -18.072  
   -9.0       desr   -0.08   +1.02   -18.407  
   -8.0       desr   -0.08   +1.02   -18.705  
   -7.0       desr   -0.08   +1.02   -18.924  
   -6.0       desr   -0.08   +1.02   -19.062  
   -5.0       desr   -0.08   +1.02   -19.152  
   -4.0       desr   -0.08   +1.02   -19.223  
   -3.0       desr   -0.08   +1.02   -19.277  
   -2.0       desr   -0.08   +1.02   -19.318  
   -1.0       desr   -0.08   +1.02   -19.345  
    0.0       desr   -0.08   +1.02   -19.360  
    1.0       desr   -0.08   +1.02   -19.364  
    2.0       desr   -0.08   +1.02   -19.356  
    3.0       desr   -0.08   +1.02   -19.337  
    4.0       desr   -0.08   +1.02   -19.317  
    5.0       desr   -0.08   +1.02   -19.295  
    6.0       desr   -0.08   +1.02   -19.268  
    7.0       desr   -0.08   +1.02   -19.233  
    8.0       desr   -0.08   +1.02   -19.190  
    9.0       desr   -0.08   +1.02   -19.138  
   10.0       desr   -0.08   +1.02   -19.073  
   11.0       desr   -0.08   +1.02   -18.980  
   12.0       desr   -0.08   +1.02   -18.888  
   13.0       desr   -0.08   +1.02   -18.806  
   14.0       desr   -0.08   +1.02   -18.733  
   15.0       desr   -0.08   +1.02   -18.679  
   16.0       desr   -0.08   +1.02   -18.652  
   17.0       desr   -0.08   +1.02   -18.628  
   18.0       desr   -0.08   +1.02   -18.608  
   19.0       desr   -0.08   +1.02   -18.599  
   20.0       desr   -0.08   +1.02   -18.589  
   21.0       desr   -0.08   +1.02   -18.572  
   22.0       desr   -0.08   +1.02   -18.549  
   23.0       desr   -0.08   +1.02   -18.527  
   24.0       desr   -0.08   +1.02   -18.506  
   25.0       desr   -0.08   +1.02   -18.484  
   26.0       desr   -0.08   +1.02   -18.458  
   27.0       desr   -0.08   +1.02   -18.429  
   28.0       desr   -0.08   +1.02   -18.393  
   29.0       desr   -0.08   +1.02   -18.351  
   30.0       desr   -0.08   +1.02   -18.302  
   31.0       desr   -0.08   +1.02   -18.246  
   32.0       desr   -0.08   +1.02   -18.183  
   33.0       desr   -0.08   +1.02   -18.115  
   34.0       desr   -0.08   +1.02   -18.045  
   35.0       desr   -0.08   +1.02   -17.975  
   36.0       desr   -0.08   +1.02   -17.907  
   37.0       desr   -0.08   +1.02   -17.840  
   38.0       desr   -0.08   +1.02   -17.777  
   39.0       desr   -0.08   +1.02   -17.718  
   40.0       desr   -0.08   +1.02   -17.665  
   41.0       desr   -0.08   +1.02   -17.617  
   42.0       desr   -0.08   +1.02   -17.571  
   43.0       desr   -0.08   +1.02   -17.529  
   44.0       desr   -0.08   +1.02   -17.489  
   45.0       desr   -0.08   +1.02   -17.451  
   46.0       desr   -0.08   +1.02   -17.413  
   47.0       desr   -0.08   +1.02   -17.376  
   48.0       desr   -0.08   +1.02   -17.340  
   49.0       desr   -0.08   +1.02   -17.305  
   50.0       desr   -0.08   +1.02   -17.269  
   51.0       desr   -0.08   +1.02   -17.234  
