instrument,mu,e_absmagnitude,e_zp,z,flux,e_flux,upperlimit,e_magnitude,magnitude,name,time,zp,band,absmagnitude
-kepler,37.65880949200498,0.12469268913153495,0.11272507333240145,0.07944,55.89705298525824,205.21145296973256,False,0.12469268913153495,23.131579697113107,SN2017jgh,58098.295349,27.500051975955447,kepler,-14.52722979489187
-kepler,37.65880949200498,0.12466485964229741,0.11272507333240145,0.07944,75.3995063445905,205.14107069440797,False,0.12466485964229741,22.806630719784494,SN2017jgh,58098.315783,27.500051975955447,kepler,-14.852178772220483
-kepler,37.65880949200498,0.12477352006761981,0.11272507333240145,0.07944,-43.73336886026201,205.01251553670767,False,0.12477352006761981,23.398019643152303,SN2017jgh,58098.336216,27.500051975955447,kepler,-14.260789848852674
-kepler,37.65880949200498,0.12468646483100716,0.11272507333240145,0.07944,37.24535711171281,204.98272694628287,False,0.12468646483100716,23.572371619245178,SN2017jgh,58098.35665,27.500051975955447,kepler,-14.086437872759799
-kepler,37.65880949200498,0.124772372203378,0.11272507333240145,0.07944,-55.11226842310764,204.89651902753522,False,0.124772372203378,23.146931258525818,SN2017jgh,58098.377084,27.500051975955447,kepler,-14.511878233479159
-kepler,37.65880949200498,0.12479191367609553,0.11272507333240145,0.07944,-81.5445782192043,204.82524178478948,False,0.12479191367609553,22.721564249139384,SN2017jgh,58098.397517,27.500051975955447,kepler,-14.937245242865593
-kepler,37.65880949200498,0.12454765507604662,0.11272507333240145,0.07944,166.37247903187108,204.91834750122217,False,0.12454765507604662,21.947348256299577,SN2017jgh,58098.417951,27.500051975955447,kepler,-15.7114612357054
-kepler,37.65880949200498,0.12453661609136002,0.11272507333240145,0.07944,167.69544461277354,204.83005860131638,False,0.12453661609136002,21.938748812676355,SN2017jgh,58098.438384,27.500051975955447,kepler,-15.720060679328622
-kepler,37.65880949200498,0.12468229599005894,0.11272507333240145,0.07944,13.178722703751477,204.72245150219766,False,0.12468229599005894,24.700368675952316,SN2017jgh,58098.458818,27.500051975955447,kepler,-12.958440816052661
-kepler,37.65880949200498,0.12456290268565676,0.11272507333240145,0.07944,128.4565221038628,204.70794284335375,False,0.12456290268565676,22.228161577125544,SN2017jgh,58098.479252,27.500051975955447,kepler,-15.430647914879433
-kepler,37.65880949200498,0.12457954982161484,0.11272507333240145,0.07944,99.42500135580948,204.59152431702339,False,0.12457954982161484,22.506312962002863,SN2017jgh,58098.499685,27.500051975955447,kepler,-15.152496530002114
-kepler,37.65880949200498,0.12460029256077539,0.11272507333240145,0.07944,71.07116012568193,204.51790415143523,False,0.12460029256077539,22.87081846425512,SN2017jgh,58098.520119,27.500051975955447,kepler,-14.787991027749857
-kepler,37.65880949200498,0.12471086627335747,0.11272507333240145,0.07944,-56.740774426363686,204.3312561490961,False,0.12471086627335747,23.11531382853409,SN2017jgh,58098.540553,27.500051975955447,kepler,-14.543495663470885
-kepler,37.65880949200498,0.12473149708677148,0.11272507333240145,0.07944,-82.3717609534158,204.27817657724734,False,0.12473149708677148,22.710606099747025,SN2017jgh,58098.560986,27.500051975955447,kepler,-14.948203392257952
-kepler,37.65880949200498,0.12457735317009291,0.11272507333240145,0.07944,64.35517179794617,204.2485262338226,False,0.12457735317009291,22.978593340935067,SN2017jgh,58098.622287,27.500051975955447,kepler,-14.68021615106991
-kepler,37.65880949200498,0.12457311431475497,0.11272507333240145,0.07944,48.73179828825592,204.06626575469448,False,0.12457311431475497,23.28052088120356,SN2017jgh,58098.642721,27.500051975955447,kepler,-14.378288610801416
-kepler,37.65880949200498,0.12456564188793746,0.11272507333240145,0.07944,57.43806318981917,204.07886078401185,False,0.12456564188793746,23.10205250825076,SN2017jgh,58098.663154,27.500051975955447,kepler,-14.556756983754216
-kepler,37.65880949200498,0.12457501210580865,0.11272507333240145,0.07944,40.226391725400326,204.00507326679212,False,0.12457501210580865,23.488774279811718,SN2017jgh,58098.683588,27.500051975955447,kepler,-14.170035212193259
-kepler,37.65880949200498,0.12451444192607028,0.11272507333240145,0.07944,96.29916392383984,203.9722068615775,False,0.12451444192607028,22.540995684539908,SN2017jgh,58098.704021,27.500051975955447,kepler,-15.117813807465069
-kepler,37.65880949200498,0.12472890818138044,0.11272507333240145,0.07944,-142.65323023032553,203.69595297475342,False,0.12472890818138044,22.11434795035353,SN2017jgh,58098.724455,27.500051975955447,kepler,-15.544461541651447
-kepler,37.65880949200498,0.1245445491217313,0.11272507333240145,0.07944,46.99195251687889,203.79184545966015,False,0.1245445491217313,23.319993250090707,SN2017jgh,58098.744889,27.500051975955447,kepler,-14.33881624191427
-kepler,37.65880949200498,0.12465495329931421,0.11272507333240145,0.07944,-75.42944045817869,203.65733112864334,False,0.12465495329931421,22.80619976071469,SN2017jgh,58098.765322,27.500051975955447,kepler,-14.852609731290286
-kepler,37.65880949200498,0.12452563871043971,0.11272507333240145,0.07944,65.37583484675956,203.78961895534408,False,0.12452563871043971,22.9615088563694,SN2017jgh,58098.785756,27.500051975955447,kepler,-14.697300635635578
-kepler,37.65880949200498,0.1245895350985938,0.11272507333240145,0.07944,-15.547141203418931,203.62218000984947,False,0.1245895350985938,24.520925618546663,SN2017jgh,58098.806189,27.500051975955447,kepler,-13.137883873458314
-kepler,37.65880949200498,0.1245719966628018,0.11272507333240145,0.07944,-11.000837674746442,203.50597976825597,False,0.1245719966628018,24.896487584951466,SN2017jgh,58098.847057,27.500051975955447,kepler,-12.762321907053511
-kepler,37.65880949200498,0.12450003960743636,0.11272507333240145,0.07944,64.46271341164363,203.54909100378768,False,0.12450003960743636,22.976780520449076,SN2017jgh,58098.86749,27.500051975955447,kepler,-14.682028971555901
-kepler,37.65880949200498,0.12459842086923945,0.11272507333240145,0.07944,-49.1143350134637,203.39268998982075,False,0.12459842086923945,23.272031305288664,SN2017jgh,58098.887924,27.500051975955447,kepler,-14.386778186716313
-kepler,37.65880949200498,0.12454468559342438,0.11272507333240145,0.07944,4.993270632043206,203.40671114608566,False,0.12454468559342438,25.754089213019967,SN2017jgh,58098.908357,27.500051975955447,kepler,-11.90472027898501
-kepler,37.65880949200498,0.12450435461383011,0.11272507333240145,0.07944,42.31369586476696,203.38483901545135,False,0.12450435461383011,23.433849575496144,SN2017jgh,58098.928791,27.500051975955447,kepler,-14.224959916508833
-kepler,37.65880949200498,0.12443790391869157,0.11272507333240145,0.07944,100.51225580168116,203.31479871954784,False,0.12443790391869157,22.49450442597708,SN2017jgh,58098.949225,27.500051975955447,kepler,-15.164305066027897
-kepler,37.65880949200498,0.12450329196700971,0.11272507333240145,0.07944,20.505326202090224,203.17495096479348,False,0.12450329196700971,24.220385269687903,SN2017jgh,58098.969658,27.500051975955447,kepler,-13.438424222317074
-kepler,37.65880949200498,0.12442822312181029,0.11272507333240145,0.07944,93.85367635974436,203.16567386347654,False,0.12442822312181029,22.56892375315313,SN2017jgh,58098.990092,27.500051975955447,kepler,-15.089885738851848
-kepler,37.65880949200498,0.12440271428280703,0.11272507333240145,0.07944,119.58134847291127,203.16840969884532,False,0.12440271428280703,22.305893359744264,SN2017jgh,58099.010525,27.500051975955447,kepler,-15.352916132260713
-kepler,37.65880949200498,0.12446426057216824,0.11272507333240145,0.07944,50.21902313365235,203.0937126618886,False,0.12446426057216824,23.247881324674307,SN2017jgh,58099.030959,27.500051975955447,kepler,-14.41092816733067
-kepler,37.65880949200498,0.12448966233607908,0.11272507333240145,0.07944,14.33264130826517,202.994880609192,False,0.12448966233607908,24.609236395302098,SN2017jgh,58099.051393,27.500051975955447,kepler,-13.04957309670288
-kepler,37.65880949200498,0.12440792229996826,0.11272507333240145,0.07944,90.96350640585658,202.9542723719764,False,0.12440792229996826,22.60288399364958,SN2017jgh,58099.071826,27.500051975955447,kepler,-15.055925498355396
-kepler,37.65880949200498,0.12445168612306694,0.11272507333240145,0.07944,36.35973955344247,202.85255896075316,False,0.12445168612306694,23.59850006673136,SN2017jgh,58099.09226,27.500051975955447,kepler,-14.060309425273616
-kepler,37.65880949200498,0.12443174200576873,0.11272507333240145,0.07944,47.23746463659437,202.7710296115324,False,0.12443174200576873,23.314335526455785,SN2017jgh,58099.133127,27.500051975955447,kepler,-14.344473965549192
-kepler,37.65880949200498,0.12460047561574718,0.11272507333240145,0.07944,-133.8977421205976,202.62926822725152,False,0.12460047561574718,22.18311884172885,SN2017jgh,58099.153561,27.500051975955447,kepler,-15.475690650276128
-kepler,37.65880949200498,0.12463030026958345,0.11272507333240145,0.07944,-173.26697334126254,202.53274999276576,False,0.12463030026958345,21.903262503135238,SN2017jgh,58099.173994,27.500051975955447,kepler,-15.755546988869739
-kepler,37.65880949200498,0.1243608371612541,0.11272507333240145,0.07944,105.54893599173437,202.6578489754656,False,0.1243608371612541,22.44141732678154,SN2017jgh,58099.194428,27.500051975955447,kepler,-15.217392165223437
-kepler,37.65880949200498,0.12440744768630495,0.11272507333240145,0.07944,57.38249517196895,202.64290374714798,False,0.12440744768630495,23.103103403915746,SN2017jgh,58099.214861,27.500051975955447,kepler,-14.55570608808923
-kepler,37.65880949200498,0.12445932925021234,0.11272507333240145,0.07944,-6.6759694593114824,202.5275184352388,False,0.12445932925021234,25.438766122862894,SN2017jgh,58099.235295,27.500051975955447,kepler,-12.220043369142083
-kepler,37.65880949200498,0.12451425335798666,0.11272507333240145,0.07944,-70.13049115677812,202.44148514428065,False,0.12451425335798666,22.88528477475923,SN2017jgh,58099.255729,27.500051975955447,kepler,-14.773524717245746
-kepler,37.65880949200498,0.12444408649166214,0.11272507333240145,0.07944,0.9439723445916837,202.45921714107234,False,0.12444408649166214,27.562653798384126,SN2017jgh,58099.276162,27.500051975955447,kepler,-10.096155693620851
-kepler,37.65880949200498,0.12458866010188811,0.11272507333240145,0.07944,-156.58518079943858,202.31427607579104,False,0.12458866010188811,22.0131753307159,SN2017jgh,58099.296596,27.500051975955447,kepler,-15.645634161289077
-kepler,37.65880949200498,0.12437075177948567,0.11272507333240145,0.07944,68.35116495265805,202.40885885227658,False,0.12437075177948567,22.913187173639102,SN2017jgh,58099.337463,27.500051975955447,kepler,-14.745622318365875
-kepler,37.65880949200498,0.1243101432583401,0.11272507333240145,0.07944,126.50950956488116,202.38509492058938,False,0.1243101432583401,22.24474404564575,SN2017jgh,58099.357897,27.500051975955447,kepler,-15.414065446359228
-kepler,37.65880949200498,0.1244509664385175,0.11272507333240145,0.07944,-6.0589585459170054,202.45741993007212,False,0.1244509664385175,25.544057023058937,SN2017jgh,58099.37833,27.500051975955447,kepler,-12.11475246894604
-kepler,37.65880949200498,0.12457254686084823,0.11272507333240145,0.07944,-173.83184330717447,202.0111149570689,False,0.12457254686084823,21.89972863735993,SN2017jgh,58099.398764,27.500051975955447,kepler,-15.759080854645045
-kepler,37.65880949200498,0.12441329290918834,0.11272507333240145,0.07944,-1.3222743459033082,202.15919204640323,False,0.12441329290918834,27.196748045812548,SN2017jgh,58099.419198,27.500051975955447,kepler,-10.462061446192429
-kepler,37.65880949200498,0.12444318790670247,0.11272507333240145,0.07944,-41.2895184316947,202.0642963951282,False,0.12444318790670247,23.460452431861814,SN2017jgh,58099.439631,27.500051975955447,kepler,-14.198357060143163
-kepler,37.65880949200498,0.12438199658461958,0.11272507333240145,0.07944,29.59261438801616,202.1573802830872,False,0.12438199658461958,23.822093638404045,SN2017jgh,58099.460065,27.500051975955447,kepler,-13.836715853600932
-kepler,37.65880949200498,0.12445703746738383,0.11272507333240145,0.07944,-52.57928506031704,202.08611759265725,False,0.12445703746738383,23.198015284577814,SN2017jgh,58099.480498,27.500051975955447,kepler,-14.460794207427163
-kepler,37.65880949200498,0.1244055683541662,0.11272507333240145,0.07944,-9.363731252857955,202.01556796570102,False,0.1244055683541662,25.07142962450799,SN2017jgh,58099.500932,27.500051975955447,kepler,-12.587379867496988
-kepler,37.65880949200498,0.12430484259798724,0.11272507333240145,0.07944,94.57429248541229,202.0458804394943,False,0.12430484259798724,22.560619223453195,SN2017jgh,58099.521365,27.500051975955447,kepler,-15.098190268551782
-kepler,37.65880949200498,0.12431250476932817,0.11272507333240145,0.07944,94.54283765482859,202.11569517450306,False,0.12431250476932817,22.5609803927314,SN2017jgh,58099.541799,27.500051975955447,kepler,-15.097829099273579
-kepler,37.65880949200498,0.12435742557906171,0.11272507333240145,0.07944,18.697877647705837,201.83435525330995,False,0.12435742557906171,24.32057119199192,SN2017jgh,58099.582666,27.500051975955447,kepler,-13.338238300013057
-kepler,37.65880949200498,0.12430926669675699,0.11272507333240145,0.07944,68.00005395340247,201.8444545604691,False,0.12430926669675699,22.918778832730034,SN2017jgh,58099.6031,27.500051975955447,kepler,-14.740030659274943
-kepler,37.65880949200498,0.12432678422471713,0.11272507333240145,0.07944,38.962777764454174,201.73993982845602,False,0.12432678422471713,23.523427197533437,SN2017jgh,58099.623534,27.500051975955447,kepler,-14.13538229447154
-kepler,37.65880949200498,0.1243752582290579,0.11272507333240145,0.07944,-23.81981257982464,201.60840872217642,False,0.1243752582290579,24.05770612589398,SN2017jgh,58099.643966999996,27.500051975955447,kepler,-13.601103366110998
-kepler,37.65880949200498,0.12438814870716025,0.11272507333240145,0.07944,-47.23651145991161,201.5114757466906,False,0.12438814870716025,23.31435743510146,SN2017jgh,58099.664401,27.500051975955447,kepler,-14.344452056903517
-kepler,37.65880949200498,0.12430625598296013,0.11272507333240145,0.07944,38.1760504681429,201.54549178485274,False,0.12430625598296013,23.54557448565067,SN2017jgh,58099.684834,27.500051975955447,kepler,-14.113235006354309
-kepler,37.65880949200498,0.12444802134251948,0.11272507333240145,0.07944,-122.40107066605422,201.36504306904067,False,0.12444802134251948,22.280588934241674,SN2017jgh,58099.705268,27.500051975955447,kepler,-15.378220557763303
-kepler,37.65880949200498,0.124315669359217,0.11272507333240145,0.07944,19.37736892894883,201.46021521431575,False,0.124315669359217,24.281814956087615,SN2017jgh,58099.725702,27.500051975955447,kepler,-13.376994535917362
-kepler,37.65880949200498,0.12432259586144309,0.11272507333240145,0.07944,8.444941690738258,201.42376893941645,False,0.12432259586144309,25.183560337775102,SN2017jgh,58099.746135,27.500051975955447,kepler,-12.475249154229875
-kepler,37.65880949200498,0.12403751968117886,0.11272507333240145,0.07944,310.64052153629285,201.52999356853502,False,0.12403751968117886,21.269406709257815,SN2017jgh,58099.766569,27.500051975955447,kepler,-16.389402782747162
-kepler,37.65880949200498,0.12433164475423178,0.11272507333240145,0.07944,-19.45343388359476,201.25196429918444,False,0.12433164475423178,24.277561292767523,SN2017jgh,58099.787002,27.500051975955447,kepler,-13.381248199237454
-kepler,37.65880949200498,0.1242960310400152,0.11272507333240145,0.07944,9.171982663829201,201.1882906414396,False,0.1242960310400152,25.09389391298129,SN2017jgh,58099.807436,27.500051975955447,kepler,-12.564915579023687
-kepler,37.65880949200498,0.12439590987286905,0.11272507333240145,0.07944,-103.11423896979818,201.0711663277934,False,0.12439590987286905,22.4667553738741,SN2017jgh,58099.82787,27.500051975955447,kepler,-15.192054118130876
-kepler,37.65880949200498,0.1243228971322443,0.11272507333240145,0.07944,-22.052703044814443,201.1487228948031,False,0.1243228971322443,24.141397402385,SN2017jgh,58099.848303,27.500051975955447,kepler,-13.517412089619977
-kepler,37.65880949200498,0.1244031778249683,0.11272507333240145,0.07944,-114.48967508148762,201.0328573564728,False,0.1244031778249683,22.353136168812274,SN2017jgh,58099.868737,27.500051975955447,kepler,-15.305673323192703
-kepler,37.65880949200498,0.12435100664837526,0.11272507333240145,0.07944,-66.78682738588468,200.99629466304717,False,0.12435100664837526,22.938324942435052,SN2017jgh,58099.88917,27.500051975955447,kepler,-14.720484549569925
-kepler,37.65880949200498,0.12432233968707002,0.11272507333240145,0.07944,-36.29300263322665,201.01394662210203,False,0.12432233968707002,23.600494725395887,SN2017jgh,58099.909604,27.500051975955447,kepler,-14.05831476660909
-kepler,37.65880949200498,0.124337022683563,0.11272507333240145,0.07944,-64.31395236346964,200.89199093961307,False,0.124337022683563,22.979288976879953,SN2017jgh,58099.930038,27.500051975955447,kepler,-14.679520515125024
-kepler,37.65880949200498,0.12433910576456307,0.11272507333240145,0.07944,-64.51803404012769,200.90903170140467,False,0.12433910576456307,22.975849162644366,SN2017jgh,58099.950471000004,27.500051975955447,kepler,-14.682960329360611
-kepler,37.65880949200498,0.12423665291393206,0.11272507333240145,0.07944,42.35377294245758,200.94733339656736,False,0.12423665291393206,23.432821715844913,SN2017jgh,58099.970905,27.500051975955447,kepler,-14.225987776160064
-kepler,37.65880949200498,0.12425836405825325,0.11272507333240145,0.07944,9.773982863485632,200.85006571781835,False,0.12425836405825325,25.024873042819486,SN2017jgh,58099.991338,27.500051975955447,kepler,-12.63393644918549
-kepler,37.65880949200498,0.1242296842804724,0.11272507333240145,0.07944,32.590369612550326,200.7949924787062,False,0.1242296842804724,23.717328761214382,SN2017jgh,58100.011772,27.500051975955447,kepler,-13.941480730790595
-kepler,37.65880949200498,0.12429610290707341,0.11272507333240145,0.07944,-54.00780586381401,200.61416540268357,False,0.12429610290707341,23.168910641276504,SN2017jgh,58100.032206,27.500051975955447,kepler,-14.489898850728473
-kepler,37.65880949200498,0.12428497708959658,0.11272507333240145,0.07944,-53.384224579838985,200.5186585541453,False,0.12428497708959658,23.18151962879939,SN2017jgh,58100.073073,27.500051975955447,kepler,-14.477289863205588
-kepler,37.65880949200498,0.12418783965749054,0.11272507333240145,0.07944,55.92852236815605,200.62307141994785,False,0.12418783965749054,23.130968612410033,SN2017jgh,58100.093506,27.500051975955447,kepler,-14.527840879594944
-kepler,37.65880949200498,0.1242257501636134,0.11272507333240145,0.07944,0.8939996921648115,200.47155270792888,False,0.1242257501636134,27.621708552820433,SN2017jgh,58100.11394,27.500051975955447,kepler,-10.037100939184544
-kepler,37.65880949200498,0.12426342914494706,0.11272507333240145,0.07944,-36.158910319369646,200.4790544267193,False,0.12426342914494706,23.604513640569653,SN2017jgh,58100.134374,27.500051975955447,kepler,-14.054295851435324
-kepler,37.65880949200498,0.12424673052151637,0.11272507333240145,0.07944,-27.077799591493925,200.4093051771316,False,0.12424673052151637,23.918518551927,SN2017jgh,58100.154807,27.500051975955447,kepler,-13.740290940077976
-kepler,37.65880949200498,0.12413555542336999,0.11272507333240145,0.07944,77.08724027311979,200.33400421906956,False,0.12413555542336999,22.782595730487998,SN2017jgh,58100.175241,27.500051975955447,kepler,-14.87621376151698
-kepler,37.65880949200498,0.12425338459038875,0.11272507333240145,0.07944,-52.80356535129203,200.23639456089944,False,0.12425338459038875,23.19339385711354,SN2017jgh,58100.195674,27.500051975955447,kepler,-14.465415634891436
-kepler,37.65880949200498,0.12417522480438191,0.11272507333240145,0.07944,34.46803309062746,200.31314347438274,False,0.12417522480438191,23.656510722921013,SN2017jgh,58100.216108,27.500051975955447,kepler,-14.002298769083964
-kepler,37.65880949200498,0.12410403732750547,0.11272507333240145,0.07944,103.44638102541724,200.28152856832614,False,0.12410403732750547,22.46326372124722,SN2017jgh,58100.236542,27.500051975955447,kepler,-15.195545770757757
-kepler,37.65880949200498,0.1243880031243589,0.11272507333240145,0.07944,-215.29483261925725,199.97488216997198,False,0.1243880031243589,21.667467960287937,SN2017jgh,58100.256975,27.500051975955447,kepler,-15.99134153171704
-kepler,37.65880949200498,0.12426945168182763,0.11272507333240145,0.07944,-83.59521779893717,200.10288433967222,False,0.12426945168182763,22.69459839189362,SN2017jgh,58100.277409,27.500051975955447,kepler,-14.964211100111356
-kepler,37.65880949200498,0.12420298890549908,0.11272507333240145,0.07944,-25.511039064141627,200.02425090129395,False,0.12420298890549908,23.983231606513257,SN2017jgh,58100.318276,27.500051975955447,kepler,-13.67557788549172
-kepler,37.65880949200498,0.12412312259453478,0.11272507333240145,0.07944,52.364878515603856,199.99643414965888,False,0.12412312259453478,23.20245172513998,SN2017jgh,58100.338709999996,27.500051975955447,kepler,-14.456357766864997
-kepler,37.65880949200498,0.12423277461020493,0.11272507333240145,0.07944,-78.49965166303511,199.8155270358994,False,0.12423277461020493,22.762882651961675,SN2017jgh,58100.359143,27.500051975955447,kepler,-14.895926840043302
-kepler,37.65880949200498,0.12413088194575156,0.11272507333240145,0.07944,35.034583849013146,199.91129582612191,False,0.12413088194575156,23.63880956799371,SN2017jgh,58100.379577,27.500051975955447,kepler,-14.019999924011266
-kepler,37.65880949200498,0.12411565672305169,0.11272507333240145,0.07944,45.1302165484373,199.86249463511584,False,0.12411565672305169,23.36388343244979,SN2017jgh,58100.400011,27.500051975955447,kepler,-14.294926059555188
-kepler,37.65880949200498,0.12432790756366671,0.11272507333240145,0.07944,-195.19951791458558,199.61681516376927,False,0.12432790756366671,21.773855124072746,SN2017jgh,58100.420444,27.500051975955447,kepler,-15.884954367932231
-kepler,37.65880949200498,0.12436009634738965,0.11272507333240145,0.07944,-227.18519514906322,199.61525078982174,False,0.12436009634738965,21.609101909616683,SN2017jgh,58100.440878,27.500051975955447,kepler,-16.049707582388294
-kepler,37.65880949200498,0.12392671226800507,0.11272507333240145,0.07944,236.14110502802285,199.8272853070588,False,0.12392671226800507,21.567122997953483,SN2017jgh,58100.461311,27.500051975955447,kepler,-16.091686494051494
-kepler,37.65880949200498,0.12427287621103691,0.11272507333240145,0.07944,-143.83148758300075,199.58658272771288,False,0.12427287621103691,22.105417045492445,SN2017jgh,58100.481745,27.500051975955447,kepler,-15.553392446512532
-kepler,37.65880949200498,0.1240355657120281,0.11272507333240145,0.07944,111.66647488486774,199.72306162136152,False,0.1240355657120281,22.380244959858697,SN2017jgh,58100.502179,27.500051975955447,kepler,-15.27856453214628
-kepler,37.65880949200498,0.12412190158232773,0.11272507333240145,0.07944,6.136216790451496,199.5679703158158,False,0.12412190158232773,25.53030023923291,SN2017jgh,58100.522612,27.500051975955447,kepler,-12.128509252772066
-kepler,37.65880949200498,0.12425111982067151,0.11272507333240145,0.07944,-148.47518976126497,199.34716802831448,False,0.12425111982067151,22.070917253436225,SN2017jgh,58100.563479,27.500051975955447,kepler,-15.587892238568752
-kepler,37.65880949200498,0.12391494987898023,0.11272507333240145,0.07944,219.83918613761531,199.571652051711,False,0.12391494987898023,21.644789206980406,SN2017jgh,58100.583913,27.500051975955447,kepler,-16.01402028502457
-kepler,37.65880949200498,0.12412562920406361,0.11272507333240145,0.07944,-21.87772599973831,199.34929266642,False,0.12412562920406361,24.150046528816663,SN2017jgh,58100.604347,27.500051975955447,kepler,-13.508762963188314
